id,condition,type,field,mean_top,max_top,min_top,std_top,sampling_count,simulation_time,sampling_resolution
2-39-139-28,normal,instructions,perf_event_update_userpage,4.63578947368421,14.77,0.66,3.54741251143926,57,384.44501,0.1482656778403756
2-39-139-28,normal,instructions,perf_event_alloc,2.9033980582524275,13.91,0.51,2.67754956505562,103,384.44501,0.2679186810098016
2-39-139-28,normal,instructions,kmem_cache_alloc_node,3.36958904109589,17.67,0.31,3.831152860920737,146,384.44501,0.3797682274507867
2-39-139-28,normal,instructions,inherit_event.constprop.0,6.144793388429752,13.11,0.85,2.280045722923686,121,384.44501,0.3147394213804466
2-39-139-28,normal,instructions,iterate_groups,4.548333333333333,14.42,0.56,2.5103090578642946,150,384.44501,0.3901728364220412
2-39-139-28,normal,instructions,psi_group_change,16.879710144927532,100.0,0.61,17.46260890085769,207,384.44501,0.5384385142624168
2-39-139-28,normal,instructions,merge_sched_in,6.061311475409835,18.25,1.95,2.8439603834286884,122,384.44501,0.3173405736232602
2-39-139-28,normal,instructions,perf_swevent_add,5.978780487804878,21.69,0.62,5.195697833362692,41,384.44501,0.1066472419553579
2-39-139-28,normal,instructions,event_sched_in,13.216408450704224,31.25,0.53,7.053276321500939,142,384.44501,0.3693636184795323
2-39-139-28,normal,instructions,sched_clock_cpu,4.485999999999999,14.12,0.42,3.9959488308565128,35,384.44501,0.0910403284984762
2-39-139-28,normal,instructions,kfree,4.363175675675675,25.07,0.61,4.34392781870258,148,384.44501,0.3849705319364139
2-39-139-28,normal,instructions,timerqueue_add,2.8125,8.86,0.53,2.7027402075726097,28,384.44501,0.072832262798781
2-39-139-28,normal,instructions,intel_pmu_event_map,2.0627710843373497,10.79,0.37,1.9647492940377864,83,384.44501,0.2158956361535294
2-39-139-28,normal,instructions,rb_next,6.262608695652173,21.16,0.44,5.7351940526242045,46,384.44501,0.1196530031694259
2-39-139-28,normal,instructions,visit_groups_merge.constprop.0.is,3.279620253164557,25.16,0.17,4.198983026114768,158,384.44501,0.41098205436455
2-39-139-28,normal,instructions,perf_iterate_ctx,8.541847826086956,14.16,4.76,1.4929187647447837,92,384.44501,0.2393060063388519
2-39-131-30,attack,branch,ctx_sched_in,4.033176470588234,33.82,0.02,4.640769438400507,85,362.421053,0.2345338365318419
2-39-131-30,attack,branch,psi_group_change,9.619570957095709,36.73,0.13,6.875789814770525,303,362.421053,0.8360441466958599
2-39-131-30,attack,branch,__update_load_avg_se,2.5378571428571437,9.79,0.01,1.6324197774766476,98,362.421053,0.2704037174131824
2-39-131-30,attack,branch,perf_event_update_userpage,3.7774509803921568,17.38,0.03,3.0117442326181,204,362.421053,0.5628812076764206
2-39-131-30,attack,branch,kmem_cache_alloc_node,4.383962264150943,33.66,0.06,3.3786187386039077,159,362.421053,0.4387162353948572
2-39-131-30,attack,branch,perf_swevent_add,3.3390909090909093,7.46,0.02,3.018979821204369,66,362.421053,0.1821086260129595
2-39-131-30,attack,branch,rb_next,2.9911616161616164,12.05,0.04,1.9137934169557504,198,362.421053,0.5463258780388788
2-39-131-30,attack,branch,memset_erms,5.444592592592593,21.68,0.19,4.301442098160259,135,362.421053,0.37249491684469
2-39-131-30,attack,branch,x86_pmu_enable,100.0,100.0,100.0,,1,362.421053,0.0027592216062569
2-39-131-30,attack,branch,calc_timer_values,2.476,3.17,1.84,0.5100294109166646,5,362.421053,0.0137961080312848
2-39-131-30,attack,branch,merge_sched_in,4.292693726937269,21.2,0.11,3.367825286650862,271,362.421053,0.7477490552956371
2-39-131-30,attack,branch,exit_to_user_mode_prepare,4.805185185185185,33.33,1.66,6.182077302337764,27,362.421053,0.074498983368938
2-39-131-30,attack,branch,kfree,5.32551724137931,24.01,0.19,4.589353639770019,232,362.421053,0.6401394126516156
2-39-131-30,attack,branch,perf_event_groups_insert,6.412952755905511,51.8,0.22,5.919646222948956,254,362.421053,0.7008422879892687
2-39-131-30,normal,branch,__update_load_avg_se,5.204000000000001,15.24,1.2,4.828894828338871,20,384.44501,0.0520230448562721
2-39-131-30,normal,branch,perf_event_update_userpage,2.9670114942528727,14.46,0.2,3.599366906523052,87,384.44501,0.2263002451247839
2-39-131-30,normal,branch,exit_to_user_mode_prepare,4.356363636363636,6.42,1.96,2.0500354764114337,11,384.44501,0.0286126746709496
2-39-131-30,normal,branch,kmem_cache_alloc_node,2.1078260869565217,14.65,0.13,3.16027403389476,69,384.44501,0.1794795047541389
2-39-131-30,normal,branch,x86_pmu_enable,100.0,100.0,100.0,,1,384.44501,0.0026011522428136
2-39-131-30,normal,branch,merge_sched_in,5.893915343915343,22.92,0.23,4.899930146400433,189,384.44501,0.4916177738917719
2-39-131-30,normal,branch,ctx_sched_in,4.132815533980582,16.14,0.17,4.675451622827831,103,384.44501,0.2679186810098016
2-39-131-30,normal,branch,rb_next,3.8247787610619466,34.78,0.05,6.709334262448045,113,384.44501,0.2939302034379377
2-39-131-30,normal,branch,perf_event_groups_insert,5.899191176470588,22.44,0.29,5.314092522807502,136,384.44501,0.3537567050226506
2-39-131-30,normal,branch,perf_swevent_add,6.986827586206896,50.02,0.3,7.448418615108872,145,384.44501,0.3771670752079731
2-39-131-30,normal,branch,psi_group_change,9.06422077922078,25.01,0.09,6.595086880206652,154,384.44501,0.4005774453932956
2-39-131-30,normal,branch,memset_erms,14.404202127659577,41.77,0.19,13.27425883009434,188,384.44501,0.4890166216489583
2-39-131-30,normal,branch,calc_timer_values,4.362592592592593,12.75,0.33,4.028034061990836,27,384.44501,0.0702311105559674
2-39-131-30,normal,branch,kfree,4.002297297297298,19.57,0.23,4.2794784432241295,74,384.44501,0.1924852659682069
2-39-131-30,attack,cycles,psi_group_change,4.863831168831169,27.35,0.01,3.247772529393382,154,362.421053,0.4249201273635724
2-39-131-30,attack,cycles,restore_fpregs_from_fpstate,4.414666666666666,12.35,1.05,2.788056712099856,30,362.421053,0.0827766481877089
2-39-131-30,attack,cycles,native_write_msr,5.845384615384615,16.82,0.0,4.524094044455412,13,362.421053,0.0358698808813405
2-39-131-30,attack,cycles,perf_swevent_add,3.3500000000000005,7.44,0.01,1.2650365833650468,132,362.421053,0.3642172520259191
2-39-131-30,attack,cycles,syscall_exit_to_user_mode,5.603513513513515,95.8,0.21,8.0831783727231,148,362.421053,0.4083647977260305
2-39-131-30,attack,cycles,memset_erms,8.84375,60.52,0.02,7.426417193405478,296,362.421053,0.8167295954520611
2-39-131-30,attack,cycles,perf_event_alloc,5.866448979591838,20.46,0.01,3.2376790479081325,245,362.421053,0.676009293532956
2-39-131-30,attack,cycles,merge_sched_in,3.888768115942028,21.78,0.02,3.346282053395051,138,362.421053,0.3807725816634609
2-39-131-30,attack,cycles,event_sched_in,4.644848484848485,15.06,1.64,2.711994578179424,66,362.421053,0.1821086260129595
2-39-131-30,attack,cycles,_raw_spin_lock,2.0525,3.83,1.77,0.488830071404857,32,362.421053,0.0882950914002228
2-39-131-30,attack,cycles,x86_setup_perfctr,2.722368421052632,4.53,0.59,0.6459789730095032,38,362.421053,0.1048504210377646
2-39-131-30,attack,cycles,entry_SYSCALL_64_after_hwframe,6.239571428571429,29.36,0.56,4.746204413571303,70,362.421053,0.1931455124379874
2-39-131-30,attack,cycles,syscall_return_via_sysret,4.17048275862069,17.67,0.08,2.734784251858737,145,362.421053,0.4000871329072597
2-39-131-30,normal,cycles,_raw_spin_lock,3.4231372549019605,10.1,1.75,1.493000321762964,51,384.44501,0.132658764383494
2-39-131-30,normal,cycles,perf_event_alloc,3.022777777777778,4.4,1.91,0.778579442133183,18,384.44501,0.0468207403706449
2-39-131-30,normal,cycles,entry_SYSCALL_64_after_hwframe,3.6366666666666663,6.87,1.62,1.521750088987457,21,384.44501,0.0546241970990857
2-39-131-30,normal,cycles,restore_fpregs_from_fpstate,3.245081967213114,9.45,1.43,1.4105230979448955,61,384.44501,0.1586702868116301
2-39-131-30,normal,cycles,merge_sched_in,3.6301775147929,10.81,0.77,1.8498978328844151,169,384.44501,0.4395947290354997
2-39-131-30,normal,cycles,syscall_return_via_sysret,3.143333333333333,5.24,1.79,1.118140463107429,15,384.44501,0.0390172836422041
2-39-131-30,normal,cycles,perf_swevent_add,3.036875,6.09,1.34,1.1268826445911977,48,384.44501,0.1248553076550531
2-39-131-30,normal,cycles,native_write_msr,3.87245283018868,9.94,0.0,1.883127185343212,159,384.44501,0.4135832066073636
2-39-131-30,normal,cycles,psi_group_change,4.523684210526316,33.66,1.23,3.5138674110700783,114,384.44501,0.2965313556807513
2-39-131-30,normal,cycles,event_sched_in,5.293870967741936,13.03,1.86,2.771412926510876,124,384.44501,0.3225428781088874
2-39-131-30,normal,cycles,memset_erms,2.8723529411764708,4.47,1.63,1.0094028520105631,17,384.44501,0.0442195881278313
2-39-131-30,normal,cycles,syscall_exit_to_user_mode,4.024193548387097,9.04,1.68,1.7825994542756722,62,384.44501,0.1612714390544437
2-39-131-30,normal,cycles,x86_setup_perfctr,3.795833333333334,5.65,1.93,1.0449659266592324,12,384.44501,0.0312138269137632
2-39-131-30,attack,instructions,ctx_sched_in,2.697647058823529,4.97,1.7,0.8921499972801988,17,362.421053,0.0469067673063683
2-39-131-30,attack,instructions,psi_group_change,10.106974522292994,97.66,0.11,10.330953431530924,314,362.421053,0.8663955843646866
2-39-131-30,attack,instructions,sched_clock_cpu,5.819375000000001,33.89,1.77,5.112181802105416,64,362.421053,0.1765901828004456
2-39-131-30,attack,instructions,intel_pmu_event_map,2.735,3.69,2.08,0.5726629524797786,8,362.421053,0.0220737728500557
2-39-131-30,attack,instructions,visit_groups_merge.constprop.0.is,2.751604938271605,7.68,0.01,1.002451316511335,81,362.421053,0.223496950106814
2-39-131-30,attack,instructions,__update_load_avg_se,2.661941747572816,6.96,0.06,1.1476634902136884,103,362.421053,0.2841998254444672
2-39-131-30,attack,instructions,memcg_slab_free_hook,4.523333333333334,20.75,0.96,3.478995548933416,114,362.421053,0.3145512631132938
2-39-131-30,attack,instructions,update_sg_wakeup_stats,2.9926666666666666,8.0,0.33,1.688226294842866,60,362.421053,0.1655532963754178
2-39-131-30,attack,instructions,arch_perf_update_userpage,2.4263636363636367,3.47,0.01,0.692166121241093,55,362.421053,0.151757188344133
2-39-131-30,attack,instructions,perf_event_update_userpage,3.524305555555555,13.72,0.19,3.069727164271656,72,362.421053,0.1986639556505013
2-39-131-30,attack,instructions,kmem_cache_alloc_node,3.497455621301775,10.0,0.0,1.955399432336804,169,362.421053,0.4663084514574268
2-39-131-30,attack,instructions,iterate_groups,3.75,8.38,1.75,1.9890939487219064,20,362.421053,0.0551844321251392
2-39-131-30,attack,instructions,perf_swevent_add,3.6341666666666663,7.68,1.64,1.630046456170916,24,362.421053,0.0662213185501671
2-39-131-30,attack,instructions,timerqueue_add,3.2019999999999995,4.55,2.16,0.9219924077778514,5,362.421053,0.0137961080312848
2-39-131-30,attack,instructions,rb_next,4.095454545454545,11.07,0.02,2.365051962257416,132,362.421053,0.3642172520259191
2-39-131-30,attack,instructions,perf_event_alloc,6.977525252525252,27.39,1.09,4.389628343236459,198,362.421053,0.5463258780388788
2-39-131-30,attack,instructions,inherit_event.constprop.0,4.198,16.09,1.33,2.872237094309229,55,362.421053,0.151757188344133
2-39-131-30,attack,instructions,merge_sched_in,5.908333333333333,16.58,1.7,3.531758720937962,90,362.421053,0.2483299445631267
2-39-131-30,attack,instructions,event_sched_in,3.4841666666666664,21.85,0.01,2.3762238838620733,156,362.421053,0.4304385705760863
2-39-131-30,attack,instructions,perf_iterate_ctx,2.4364285714285714,3.02,1.66,0.3560597863120341,14,362.421053,0.0386291024875974
2-39-131-30,attack,instructions,native_sched_clock,5.087894736842106,17.46,1.39,3.341748225556126,57,362.421053,0.1572756315566469
2-39-131-30,attack,instructions,kfree,5.839672897196262,50.0,0.01,5.205873478278561,214,362.421053,0.5904734237389901
2-39-131-30,normal,instructions,__update_load_avg_se,9.288857142857143,100.0,0.45,22.90497605471848,35,384.44501,0.0910403284984762
2-39-131-30,normal,instructions,memcg_slab_free_hook,3.35051282051282,11.47,0.23,2.4851823492536385,39,384.44501,0.1014449374697307
2-39-131-30,normal,instructions,ctx_sched_in,8.844375,29.86,2.18,9.450135779447828,16,384.44501,0.0416184358850177
2-39-131-30,normal,instructions,native_sched_clock,5.977307692307691,25.77,0.67,5.72895713024629,78,384.44501,0.2028898749394614
2-39-131-30,normal,instructions,update_sg_wakeup_stats,5.496363636363636,8.63,2.5,1.924813096003208,11,384.44501,0.0286126746709496
2-39-131-30,normal,instructions,arch_perf_update_userpage,9.80561403508772,29.74,0.98,5.603853925930271,114,384.44501,0.2965313556807513
2-39-131-30,normal,instructions,perf_event_update_userpage,8.504666666666663,25.44,2.49,9.002225015966623,15,384.44501,0.0390172836422041
2-39-131-30,normal,instructions,perf_event_alloc,4.4212365591397855,19.95,0.14,4.258922853030047,186,384.44501,0.483814317163331
2-39-131-30,normal,instructions,kmem_cache_alloc_node,3.5215384615384613,11.49,0.12,3.1211507447019997,65,384.44501,0.1690748957828845
2-39-131-30,normal,instructions,inherit_event.constprop.0,4.1942,11.32,0.94,3.015688292504884,50,384.44501,0.1300576121406804
2-39-131-30,normal,instructions,iterate_groups,2.334285714285714,12.58,0.04,3.1263716166187763,112,384.44501,0.2913290511951241
2-39-131-30,normal,instructions,psi_group_change,9.20078431372549,41.42,0.4,5.573719241211497,204,384.44501,0.530635057533976
2-39-131-30,normal,instructions,merge_sched_in,5.927631578947367,16.29,1.0,3.901271749827592,38,384.44501,0.0988437852269171
2-39-131-30,normal,instructions,perf_swevent_add,3.217241379310345,10.37,0.28,2.736607514726066,29,384.44501,0.0754334150415946
2-39-131-30,normal,instructions,event_sched_in,6.780259740259741,25.74,0.42,5.982761414445141,77,384.44501,0.2002887226966478
2-39-131-30,normal,instructions,sched_clock_cpu,6.378333333333333,15.31,3.72,3.459558125576506,12,384.44501,0.0312138269137632
2-39-131-30,normal,instructions,kfree,10.538611111111113,33.61,0.73,8.826592870739551,72,384.44501,0.1872829614825797
2-39-131-30,normal,instructions,timerqueue_add,4.932105263157896,15.61,0.93,5.159655004560079,19,384.44501,0.0494218926134585
2-39-131-30,normal,instructions,intel_pmu_event_map,2.412129629629629,11.87,0.07,3.278117778536183,108,384.44501,0.2809244422238696
2-39-131-30,normal,instructions,rb_next,3.3025,18.34,0.12,3.919627723209136,132,384.44501,0.3433520960513962
2-39-131-30,normal,instructions,visit_groups_merge.constprop.0.is,31.1056647398844,100.0,0.45,30.76105878365694,173,384.44501,0.4499993380067542
2-39-131-30,normal,instructions,perf_iterate_ctx,3.713461538461538,8.06,0.55,3.059569828989287,26,384.44501,0.0676299583131538
2-39-89-25,attack,cycles,native_write_msr,12.898333333333332,77.39,0.0,31.594335198998365,6,28.747327,0.2087150572294947
2-39-89-25,normal,cycles,native_write_msr,0.0,0.0,0.0,,1,51.751751,0.0193230176888121
2-39-139-28,attack,cycles,native_write_msr,8.307857142857141,100.0,0.0,26.446913787833523,14,28.747327,0.4870018002021545
2-39-139-28,normal,cycles,native_write_msr,100.0,100.0,100.0,,1,51.751751,0.0193230176888121
2-39-131-30,attack,cycles,native_write_msr,100.0,100.0,100.0,,1,28.747327,0.0347858428715824
2-39-131-30,normal,cycles,native_write_msr,0.0,0.0,0.0,,1,51.751751,0.0193230176888121
2-39-89-25,attack,branch,perf_event_init_context,4.8966666666666665,7.26,3.0,2.1680021525204567,3,185.920014,0.0161359712462155
2-39-89-25,attack,branch,__lock_text_start,3.535714285714286,5.32,2.1,1.1246607954231822,7,185.920014,0.037650599574503
2-39-89-25,attack,branch,ctx_sched_in,2.4275,3.04,1.98,0.4655731235083629,4,185.920014,0.0215146283282874
2-39-89-25,attack,branch,hsw_hw_config,12.736666666666665,30.24,3.63,10.035330919639206,6,185.920014,0.0322719424924311
2-39-89-25,attack,branch,psi_group_change,7.164014598540147,23.57,0.48,3.609324822768924,137,185.920014,0.7368760202438452
2-39-89-25,attack,branch,x86_reserve_hardware,2.2981818181818183,2.84,2.23,0.142013961876871,22,185.920014,0.1183304558055809
2-39-89-25,attack,branch,perf_event_groups_first,3.893870967741935,5.92,1.82,0.8173847621912006,31,185.920014,0.1667383695442277
2-39-89-25,attack,branch,dequeue_entity,3.418,5.59,2.15,1.3547951874729995,5,185.920014,0.0268932854103593
2-39-89-25,attack,branch,sched_clock_cpu,3.101818181818182,5.33,1.6,1.1583334423370342,11,185.920014,0.0591652279027904
2-39-89-25,attack,branch,x86_pmu_event_init,3.835263157894737,8.03,0.84,1.3448567439151784,57,185.920014,0.3065834536780962
2-39-89-25,attack,branch,intel_pmu_event_map,5.8100000000000005,20.44,1.97,5.261688819264138,14,185.920014,0.075301199149006
2-39-89-25,attack,branch,visit_groups_merge.constprop.0.is,2.39,2.88,1.94,0.3947995271864781,4,185.920014,0.0215146283282874
2-39-89-25,attack,branch,__update_load_avg_se,4.187894736842106,9.65,1.59,1.474782958416624,57,185.920014,0.3065834536780962
2-39-89-25,attack,branch,memcg_slab_free_hook,3.9221818181818175,9.41,0.6,2.232078993449074,55,185.920014,0.2958261395139525
2-39-89-25,attack,branch,arch_perf_update_userpage,2.578,3.26,2.03,0.5080059054774856,5,185.920014,0.0268932854103593
2-39-89-25,attack,branch,perf_event_update_userpage,3.601384615384615,9.49,0.23,1.7681000368713915,65,185.920014,0.3496127103346711
2-39-89-25,attack,branch,iterate_groups,3.2802105263157912,8.21,0.44,1.4543609980517131,95,185.920014,0.510972422796827
2-39-89-25,attack,branch,account_event,3.503793103448275,5.33,0.58,1.4870186226932245,29,185.920014,0.155981055380084
2-39-89-25,attack,branch,perf_swevent_add,4.491538461538461,6.27,2.21,1.167010755119293,13,185.920014,0.0699225420669342
2-39-89-25,attack,branch,rb_next,6.144454545454544,24.52,0.54,4.279462708786769,110,185.920014,0.591652279027905
2-39-89-25,attack,branch,mutex_lock,3.1533333333333338,6.04,1.96,1.1162120818933583,18,185.920014,0.0968158274772935
2-39-89-25,attack,branch,memset_erms,3.7804918032786894,10.94,0.29,2.1158238348057834,122,185.920014,0.6561961640127673
2-39-89-25,attack,branch,update_cfs_group,2.94,3.4,2.57,0.4222558466143483,3,185.920014,0.0161359712462155
2-39-89-25,attack,branch,__srcu_read_unlock,3.4785365853658536,8.39,0.78,1.3524709996440027,41,185.920014,0.2205249403649463
2-39-89-25,attack,branch,perf_event_alloc,3.887075471698113,7.76,0.55,2.0046768968879847,106,185.920014,0.5701376506996175
2-39-89-25,attack,branch,inherit_event.constprop.0,3.768928571428571,6.95,0.46,1.8098372541205905,84,185.920014,0.4518071948940365
2-39-89-25,attack,branch,x86_pmu_enable,0.0,0.0,0.0,,1,185.920014,0.0053786570820718
2-39-89-25,attack,branch,_raw_spin_lock_irqsave,3.647101449275361,13.78,0.64,1.9066687159802744,69,185.920014,0.3711273386629585
2-39-89-25,attack,branch,merge_sched_in,3.0432,5.93,0.3,1.1615198347555724,50,185.920014,0.2689328541035931
2-39-89-25,attack,branch,event_sched_in,3.21425,7.65,0.38,1.544526288444519,80,185.920014,0.430292566565749
2-39-89-25,attack,branch,x86_get_event_constraints,4.051346153846155,12.35,1.53,2.195838335459856,52,185.920014,0.2796901682677369
2-39-89-25,attack,branch,copy_user_enhanced_fast_string,3.205,4.22,2.4,0.7759080701560805,4,185.920014,0.0215146283282874
2-39-89-25,attack,branch,kmem_cache_alloc_trace,4.544,10.02,0.48,2.034320218156424,65,185.920014,0.3496127103346711
2-39-89-25,attack,branch,exit_to_user_mode_prepare,3.128888888888889,4.89,1.86,1.1691604300142522,9,185.920014,0.0484079137386467
2-39-89-25,attack,branch,perf_iterate_ctx,6.360000000000001,16.67,2.38,4.4283913557859815,9,185.920014,0.0484079137386467
2-39-89-25,attack,branch,x86_setup_perfctr,3.295769230769231,4.13,0.66,1.0880962202927575,26,185.920014,0.1398450841338684
2-39-89-25,attack,branch,memcg_slab_post_alloc_hook,4.2040625,23.02,1.94,3.9790458082755022,32,185.920014,0.1721170266262996
2-39-89-25,attack,branch,perf_event__id_header_size,3.3903278688524585,6.43,0.25,1.1769663931949728,61,185.920014,0.3280980820063836
2-39-89-25,attack,branch,perf_event_task_output,4.066,10.27,1.97,2.3517434262387438,15,185.920014,0.0806798562310779
2-39-89-25,attack,branch,intel_cpuc_finish,2.4275,3.04,1.98,0.4655731235083629,4,185.920014,0.0215146283282874
2-39-89-25,attack,branch,rb_insert_color,3.4054545454545457,8.42,0.67,1.400569325002261,99,185.920014,0.5324870511251144
2-39-89-25,attack,branch,__cond_resched,2.53,2.53,2.53,,1,185.920014,0.0053786570820718
2-39-89-25,attack,branch,kmem_cache_alloc_node_trace,4.184927536231886,25.29,1.08,2.947024732519824,69,185.920014,0.3711273386629585
2-39-89-25,attack,branch,__x64_sys_futex,3.122857142857142,6.69,1.07,1.2149038762681716,21,185.920014,0.1129517987235091
2-39-89-25,attack,branch,kfree,5.047826086956523,15.69,0.65,2.812537013612152,92,185.920014,0.4948364515506114
2-39-89-25,attack,branch,copy_process,3.4200000000000004,5.51,0.58,1.2192196486786695,30,185.920014,0.1613597124621558
2-39-89-25,attack,branch,update_load_avg,2.6,3.44,2.05,0.4767249381631578,7,185.920014,0.037650599574503
2-39-89-25,attack,branch,__srcu_read_lock,5.483333333333333,10.25,2.48,3.123105292279892,6,185.920014,0.0322719424924311
2-39-89-25,attack,branch,__mutex_init,8.0,15.92,3.05,5.077277813947155,5,185.920014,0.0268932854103593
2-39-89-25,attack,branch,perf_event_groups_insert,5.04235294117647,30.62,1.4,3.546606576332214,85,185.920014,0.4571858519761084
2-39-89-25,attack,branch,update_min_vruntime,3.1633333333333336,3.96,2.52,0.7321429732868665,3,185.920014,0.0161359712462155
2-39-89-25,normal,branch,perf_event_init_context,4.707727272727272,8.69,1.86,2.2946105216109,22,209.20758,0.105158713656551
2-39-89-25,normal,branch,__lock_text_start,3.711111111111111,5.45,2.35,1.1749940898196514,9,209.20758,0.043019473768589
2-39-89-25,normal,branch,ctx_sched_in,3.391,5.0,1.66,1.406449035297365,10,209.20758,0.0477994152984323
2-39-89-25,normal,branch,hsw_hw_config,3.920714285714286,5.76,1.99,1.2034211762606335,14,209.20758,0.0669191814178052
2-39-89-25,normal,branch,psi_group_change,10.018951612903225,25.81,0.0,4.415698495243045,124,209.20758,0.5927127497005605
2-39-89-25,normal,branch,perf_event_groups_first,6.538947368421052,12.77,1.15,4.009890404067371,19,209.20758,0.0908188890670213
2-39-89-25,normal,branch,x86_reserve_hardware,4.668333333333333,6.63,3.2,1.6115261917408188,6,209.20758,0.0286796491790593
2-39-89-25,normal,branch,dequeue_entity,2.631428571428572,3.35,1.95,0.4643787452582418,7,209.20758,0.0334595907089026
2-39-89-25,normal,branch,sched_clock_cpu,3.3144444444444443,5.2,1.67,1.1587613118230078,9,209.20758,0.043019473768589
2-39-89-25,normal,branch,x86_pmu_event_init,3.82375,5.0,1.91,1.21373023008763,8,209.20758,0.0382395322387458
2-39-89-25,normal,branch,intel_pmu_event_map,3.9522891566265055,16.53,0.85,2.3508391471677927,83,209.20758,0.3967351469769881
2-39-89-25,normal,branch,visit_groups_merge.constprop.0.is,3.124285714285714,4.72,2.2,0.9097958954779756,7,209.20758,0.0334595907089026
2-39-89-25,normal,branch,__update_load_avg_se,3.254166666666667,5.79,1.71,1.5591049782914983,12,209.20758,0.0573592983581187
2-39-89-25,normal,branch,memcg_slab_free_hook,3.783095238095239,11.29,0.85,1.9143258124263045,84,209.20758,0.4015150885068313
2-39-89-25,normal,branch,arch_perf_update_userpage,2.457179487179487,10.08,0.42,1.5719413900014638,78,209.20758,0.3728354393277719
2-39-89-25,normal,branch,perf_event_update_userpage,3.5746341463414644,7.44,0.85,1.5445525103055702,82,209.20758,0.3919552054471448
2-39-89-25,normal,branch,iterate_groups,4.699999999999999,8.31,1.68,2.3114822084541338,9,209.20758,0.043019473768589
2-39-89-25,normal,branch,account_event,4.096666666666667,10.08,1.23,2.4374068968788087,15,209.20758,0.0716991229476484
2-39-89-25,normal,branch,perf_swevent_add,4.989189189189188,13.8,1.43,2.681843663496333,37,209.20758,0.1768578366041995
2-39-89-25,normal,branch,rb_next,6.038888888888889,11.94,2.75,3.213216629969276,9,209.20758,0.043019473768589
2-39-89-25,normal,branch,mutex_lock,3.098181818181818,6.07,1.42,1.2572574770652047,11,209.20758,0.0525793568282755
2-39-89-25,normal,branch,memset_erms,2.746,4.72,1.69,0.9632375961654874,10,209.20758,0.0477994152984323
2-39-89-25,normal,branch,update_cfs_group,4.361428571428571,6.63,2.52,1.6803315999273136,7,209.20758,0.0334595907089026
2-39-89-25,normal,branch,__srcu_read_unlock,5.3375,8.83,2.77,2.5074218403998727,8,209.20758,0.0382395322387458
2-39-89-25,normal,branch,perf_event_alloc,3.9025,8.71,1.31,2.1014428001031256,20,209.20758,0.0955988305968646
2-39-89-25,normal,branch,inherit_event.constprop.0,3.267777777777778,4.55,1.82,1.1240526875749393,9,209.20758,0.043019473768589
2-39-89-25,normal,branch,x86_pmu_enable,0.0,0.0,0.0,,1,209.20758,0.0047799415298432
2-39-89-25,normal,branch,_raw_spin_lock_irqsave,99.87777777777778,99.89,99.86,0.0120185042515463,9,209.20758,0.043019473768589
2-39-89-25,normal,branch,merge_sched_in,2.063292682926829,10.31,0.17,2.2552643790589118,82,209.20758,0.3919552054471448
2-39-89-25,normal,branch,event_sched_in,3.249534883720931,12.77,0.85,1.6516123366376003,86,209.20758,0.4110749715665178
2-39-89-25,normal,branch,x86_get_event_constraints,4.750875000000001,10.27,1.43,1.8392920994815336,80,209.20758,0.3823953223874584
2-39-89-25,normal,branch,copy_user_enhanced_fast_string,3.391,5.0,1.66,1.406449035297365,10,209.20758,0.0477994152984323
2-39-89-25,normal,branch,kmem_cache_alloc_trace,3.829230769230769,7.36,0.93,1.9590730932293936,26,209.20758,0.1242784797759239
2-39-89-25,normal,branch,perf_iterate_ctx,5.488,10.96,2.22,3.1139963605202454,10,209.20758,0.0477994152984323
2-39-89-25,normal,branch,exit_to_user_mode_prepare,4.795,7.17,3.18,1.7416859648053664,6,209.20758,0.0286796491790593
2-39-89-25,normal,branch,x86_setup_perfctr,4.873,11.89,2.84,2.7676546428740387,10,209.20758,0.0477994152984323
2-39-89-25,normal,branch,memcg_slab_post_alloc_hook,2.7830000000000004,4.27,1.71,0.8542969819291962,10,209.20758,0.0477994152984323
2-39-89-25,normal,branch,perf_event__id_header_size,2.230246913580247,7.36,0.31,1.664691394304543,81,209.20758,0.3871752639173016
2-39-89-25,normal,branch,perf_event_task_output,3.142941176470589,6.67,0.85,1.2095766905443088,85,209.20758,0.4062950300366745
2-39-89-25,normal,branch,intel_cpuc_finish,3.5810000000000004,6.56,2.06,1.4252364326275442,10,209.20758,0.0477994152984323
2-39-89-25,normal,branch,rb_insert_color,3.474,4.69,2.54,0.7954747010433456,5,209.20758,0.0238997076492161
2-39-89-25,normal,branch,__cond_resched,4.405384615384614,12.77,1.48,3.0169731392700405,13,209.20758,0.0621392398879619
2-39-89-25,normal,branch,kmem_cache_alloc_node_trace,5.606043956043956,9.16,2.0,2.046329439710081,91,209.20758,0.4349746792157339
2-39-89-25,normal,branch,__x64_sys_futex,3.711111111111111,5.45,2.35,1.1749940898196514,9,209.20758,0.043019473768589
2-39-89-25,normal,branch,kfree,4.043243243243243,9.37,0.93,2.17997585875274,37,209.20758,0.1768578366041995
2-39-89-25,normal,branch,update_load_avg,1.426060606060606,5.18,0.23,1.0663739837381043,66,209.20758,0.3154761409696532
2-39-89-25,normal,branch,copy_process,5.3375,8.83,2.77,2.5074218403998727,8,209.20758,0.0382395322387458
2-39-89-25,normal,branch,__srcu_read_lock,3.533684210526316,12.03,0.7,2.4054548244106977,76,209.20758,0.3632755562680855
